stop_id,walk15_gini,multimodal_gini,walk15_mean_price,multimodal_mean_price
F04037,0.1717,0.2511,0.4,0.462
F04038,0.1696,0.2511,0.395,0.462
F04039,0.1335,0.1442,0.416,0.411
F04041,0.1864,0.1465,0.395,0.332
F04042,0.17,0.1441,0.382,0.312
F04043,0.1706,0.17,0.387,0.356
F04044,0.1864,0.1192,0.356,0.301
F04045,0.1816,,0.333,
F04046,0.1884,,0.331,
F04048,0.1897,,0.346,
F04049,0.1802,,0.369,
F04050,0.2078,0.241,0.328,0.363
F04051,0.2115,0.2125,0.33,0.308
F04054,0.1843,0.2135,0.402,0.419
F04055,0.1817,0.1465,0.406,0.332
F04056,0.198,0.208,0.35,0.446
F04057,0.1969,0.1603,0.347,0.312
F04058,0.2021,0.2037,0.339,0.465
F04059,0.2011,0.16,0.336,0.313
F04060,0.1952,0.1897,0.359,0.302
F04061,0.187,0.1192,0.341,0.301
F04062,0.1845,,0.343,
F04063,0.1818,0.1192,0.341,0.301
F04064,0.1818,,0.341,
F04065,0.1875,0.2041,0.336,0.357
F04066,0.1853,0.1982,0.338,0.333
F04067,0.1858,0.1982,0.331,0.333
F04068,0.1873,,0.332,
F04069,0.1876,0.1117,0.332,0.328
F04070,0.1926,,0.353,
F04071,0.1802,0.183,0.336,0.332
F04072,0.1865,0.183,0.334,0.332
F04073,0.181,0.183,0.339,0.332
F04074,0.1865,,0.334,
F04075,0.1738,,0.346,
F04077,0.1882,0.1831,0.332,0.317
F04078,0.1775,0.1937,0.341,0.324
F04079,0.1826,0.2031,0.336,0.323
F04080,0.1735,0.1897,0.34,0.302
F04081,0.1766,0.1897,0.345,0.302
F04083,0.1595,0.1862,0.344,0.325
F04085,0.1387,0.1913,0.348,0.339
F04086,0.1353,0.183,0.35,0.332
F04087,0.1835,,0.385,
F04088,0.1932,,0.358,
F04089,0.191,,0.358,
F04090,0.1906,0.1505,0.361,0.317
F04092,0.1798,,0.336,
F04094,0.1811,,0.338,
F04095,0.1805,,0.341,
F04096,0.1807,,0.339,
F04097,0.1858,0.1505,0.342,0.317
F04098,0.172,0.1192,0.358,0.301
F04099,0.1736,0.148,0.358,0.299
F04100,0.1689,0.1692,0.367,0.367
F04101,0.1706,0.2525,0.36,0.382
F04102,0.184,0.2041,0.351,0.357
F04103,0.1836,0.1778,0.35,0.357
F04104,0.1765,0.1628,0.351,0.324
F04105,0.184,,0.353,
F04106,0.1763,0.148,0.349,0.299
F04107,0.1767,0.1192,0.357,0.301
F04108,0.1805,0.1966,0.363,0.348
F04109,0.1762,0.2008,0.365,0.481
F04110,0.1808,0.2041,0.342,0.357
F04111,0.1768,0.1192,0.362,0.301
F04112,0.1804,0.1192,0.36,0.301
F04113,0.1792,0.148,0.36,0.299
F04114,0.1801,0.1192,0.358,0.301
F04115,0.1791,0.1643,0.36,0.321
F04116,0.1792,0.179,0.362,0.302
F04117,0.1794,0.1192,0.368,0.301
F04118,0.1861,0.208,0.42,0.446
F04119,0.1861,0.1583,0.421,0.403
F04120,0.1772,0.234,0.442,0.359
F04121,0.1763,0.204,0.436,0.372
F04122,0.1813,0.1883,0.398,0.398
F04123,0.1879,0.162,0.409,0.397
F04124,0.1788,0.1882,0.398,0.398
F04125,0.1909,0.2064,0.414,0.466
F04126,0.1792,0.2031,0.411,0.301
F04127,0.1783,0.1569,0.397,0.407
F04128,0.1666,0.1881,0.38,0.399
F04129,0.171,0.1887,0.371,0.402
F04130,0.1703,0.1722,0.371,0.376
F04131,0.1658,0.1887,0.372,0.402
F04132,0.1654,0.1881,0.372,0.399
F04133,0.1705,0.2008,0.358,0.481
F04134,0.1707,0.2041,0.358,0.357
F04135,0.1746,0.2008,0.362,0.481
F04136,0.1723,0.2008,0.371,0.481
F04137,0.1723,0.2276,0.37,0.374
F04138,0.175,0.2041,0.37,0.357
F04139,0.1706,0.1966,0.37,0.348
F04140,0.1704,0.2408,0.369,0.509
F04141,0.1686,0.2408,0.37,0.509
F04142,0.1801,0.2311,0.447,0.363
F04143,0.1735,0.2379,0.456,0.361
F04144,0.1836,0.1539,0.432,0.398
F04145,0.1827,0.1762,0.424,0.38
F04146,0.1771,0.2427,0.445,0.363
F04147,0.1754,0.1867,0.447,0.333
F04148,0.1597,0.1477,0.457,0.406
F04149,0.1588,0.1583,0.459,0.403
F04152,0.1608,0.1887,0.381,0.402
F04153,0.1632,0.1881,0.378,0.399
F04154,0.1872,,0.356,
F04155,0.1867,0.2005,0.435,0.301
F04156,0.1882,0.1465,0.42,0.332
F04157,0.2054,0.1344,0.332,0.325
F04158,0.1965,0.16,0.332,0.313
F04159,0.198,0.1897,0.334,0.302
F04160,0.1963,0.1897,0.34,0.302
F04161,0.1879,0.1831,0.329,0.317
F04162,0.1797,0.1603,0.323,0.312
F04163,0.1792,0.1897,0.34,0.302
F04164,0.1816,0.1897,0.342,0.302
F04165,0.1254,0.1866,0.365,0.325
F04166,0.1411,0.175,0.363,0.337
F04167,0.183,,0.375,
F04168,0.1746,,0.35,
F04169,0.1768,,0.35,
F04170,0.1837,0.17,0.349,0.356
F04171,0.1843,0.1641,0.349,0.297
F04172,0.1649,0.1718,0.369,0.382
F04173,0.1764,0.2276,0.366,0.374
F04174,0.1789,0.2485,0.364,0.4
F04177,0.1379,0.1379,0.39,0.391
F04178,0.1302,0.2801,0.381,0.439
F04179,0.1473,0.2844,0.383,0.367
F04181,0.279,0.2093,0.352,0.362
F04182,0.1366,0.1396,0.388,0.394
F04185,0.1305,0.1349,0.39,0.391
F04186,0.1324,0.1396,0.39,0.394
F04187,0.1336,0.2844,0.39,0.367
F04188,0.1389,0.1396,0.389,0.394
F04189,0.1366,0.2844,0.39,0.367
F04191,0.1464,0.1595,0.39,0.377
F04192,0.1427,0.1518,0.392,0.382
F04193,0.1315,0.1446,0.389,0.378
F04194,0.1407,0.142,0.388,0.393
F04195,0.1397,0.1394,0.388,0.394
F04196,0.1402,0.1394,0.39,0.394
F04197,0.1399,0.1362,0.39,0.393
F04198,0.1456,0.1365,0.394,0.376
F04199,0.1483,0.1458,0.4,0.371
F04200,0.1389,0.1439,0.391,0.378
F04201,0.1144,0.1135,0.393,0.359
F04202,0.1146,0.1722,0.393,0.383
F04203,0.1411,0.1587,0.391,0.405
F04204,0.1457,0.1587,0.392,0.405
F04205,0.142,0.1439,0.386,0.378
F04206,0.1406,0.1125,0.378,0.377
F04207,0.1297,0.0686,0.393,0.385
F04208,0.1306,0.0686,0.391,0.385
F04209,0.124,0.1587,0.39,0.405
F04210,0.1263,0.1228,0.392,0.374
F04211,0.1169,0.0661,0.398,0.386
F04212,0.1205,0.1125,0.398,0.377
F04213,0.1429,0.2878,0.398,0.445
F04214,0.1429,0.2844,0.398,0.367
F04215,0.147,0.2177,0.403,0.367
F04216,0.1518,0.2844,0.4,0.367
F04217,0.1552,0.151,0.403,0.374
F04218,0.1572,0.1725,0.412,0.37
F04219,0.2972,0.2093,0.433,0.362
F04220,0.2917,0.2177,0.428,0.367
F04221,0.2611,0.2093,0.408,0.362
F04222,0.2554,0.2093,0.406,0.362
F04223,0.2568,0.2093,0.383,0.362
F04224,0.2565,0.2093,0.385,0.362
F04226,0.279,0.2093,0.352,0.362
F04227,0.279,0.2093,0.352,0.362
F04228,0.1845,0.2093,0.34,0.362
F04229,0.1845,0.2093,0.34,0.362
F04230,0.1402,0.2093,0.321,0.362
F04231,0.2126,0.2093,0.343,0.362
F04232,0.1119,0.1135,0.393,0.359
F04233,0.1075,0.0661,0.393,0.386
F04234,0.1126,,0.379,
F04235,0.1237,0.0661,0.383,0.386
F04236,0.1173,0.1135,0.384,0.359
F04237,0.1194,0.1135,0.388,0.359
F04238,0.1366,0.0686,0.384,0.385
F04239,0.1292,0.1587,0.383,0.405
F04240,0.1434,0.1325,0.392,0.425
F04241,0.1434,0.0686,0.392,0.385
F04242,0.1609,0.0661,0.39,0.386
F04243,0.1603,0.0686,0.39,0.385
F04244,0.1702,,0.375,
F04245,0.1731,0.0686,0.368,0.385
F04247,0.1704,,0.324,
F04248,0.1454,0.0686,0.392,0.385
F04249,0.1454,0.1173,0.392,0.372
F04250,0.1849,0.0686,0.399,0.385
F04251,0.1879,0.1173,0.398,0.372
F04252,0.1824,0.0686,0.396,0.385
F04253,0.1792,0.0686,0.388,0.385
F04254,0.2032,0.0661,0.396,0.386
F04255,0.2019,0.0686,0.397,0.385
F04256,0.2044,0.0686,0.398,0.385
F04257,0.2001,0.2093,0.399,0.362
F04258,0.2183,0.2093,0.373,0.362
F04259,0.2179,0.0686,0.373,0.385
F04260,0.2298,0.0661,0.378,0.386
F04261,0.2242,0.2093,0.362,0.362
F04262,0.2368,0.2093,0.359,0.362
F04263,0.2362,0.2093,0.359,0.362
F04264,0.2277,0.2093,0.355,0.362
F04267,0.1389,0.1349,0.386,0.391
F04268,0.1357,0.1381,0.388,0.391
F04269,0.1328,,0.382,
F04273,0.1363,0.1722,0.4,0.383
F04274,0.1403,0.1668,0.401,0.307
F04278,0.1378,0.1595,0.386,0.377
F04279,0.1335,0.1378,0.388,0.398
F04280,0.1281,0.0661,0.399,0.386
F04281,0.1266,,0.401,
F04283,0.1387,0.1722,0.404,0.383
F04284,0.1417,0.1668,0.405,0.307
F04285,0.1586,,0.411,
F04286,0.1528,0.1668,0.403,0.307
F04287,0.161,,0.299,
F04288,0.161,0.1668,0.299,0.307
F04289,0.1705,,0.301,
F04290,0.1705,,0.301,
F04291,0.1366,0.1439,0.389,0.378
F04292,0.1328,0.1439,0.388,0.378
F04293,0.1343,0.1439,0.388,0.378
F04294,0.1315,0.1722,0.388,0.383
F04295,0.1328,0.1418,0.387,0.393
F04296,0.1344,0.1396,0.388,0.394
F04297,0.0492,0.1697,0.587,0.357
F04298,0.0492,0.1702,0.587,0.634
F04300,0.1232,0.1362,0.411,0.391
F04301,0.1232,0.1344,0.411,0.4
F04302,0.1126,0.1297,0.418,0.396
F04306,0.1438,0.1569,0.39,0.407
F04307,0.1724,0.133,0.422,0.395
F04311,0.1268,0.1358,0.384,0.393
F04312,0.1257,0.1297,0.383,0.396
F04314,0.1374,0.1371,0.395,0.392
F04315,0.1387,0.1486,0.394,0.411
F04316,0.1281,0.13,0.388,0.394
F04317,0.1281,0.1484,0.388,0.405
F04318,0.1309,0.1379,0.389,0.391
F04320,0.1345,0.1379,0.39,0.391
F04321,0.1361,0.1404,0.39,0.39
F04323,0.138,0.1371,0.39,0.392
F04324,0.1383,0.1371,0.39,0.392
F04325,0.136,0.1371,0.389,0.392
F04327,0.1365,0.1371,0.39,0.392
F04328,0.1371,0.1371,0.39,0.392
F04329,0.1371,0.1385,0.39,0.392
F04330,0.1377,0.1391,0.39,0.39
F04332,0.1377,0.1391,0.39,0.39
F04333,0.1325,0.1371,0.391,0.392
F04334,0.1225,0.0661,0.399,0.386
F04335,0.1216,0.1125,0.399,0.377
F04336,0.1326,0.1407,0.387,0.395
F04337,0.1364,0.1504,0.388,0.387
F04338,0.1316,0.1447,0.388,0.372
F04339,0.1516,0.0686,0.389,0.385
F04340,0.1483,0.1587,0.389,0.405
F04341,0.2705,0.2177,0.407,0.367
F04342,0.2407,0.2093,0.406,0.362
F04343,0.1815,,0.356,
F04344,0.1815,0.0661,0.356,0.386
F04345,0.191,,0.365,
F04346,0.191,,0.365,
F04347,0.1983,,0.366,
F04348,0.1983,0.0686,0.366,0.385
F04349,0.1378,0.1722,0.394,0.383
F04350,0.14,0.1722,0.399,0.383
F04351,0.1854,,0.279,
F04352,0.1854,,0.279,
F04353,0.1684,,0.304,
F04354,0.1684,,0.304,
F04355,0.1014,0.1362,0.454,0.391
F04356,0.1014,0.1297,0.454,0.396
F04357,0.0,,0.34,
F04358,0.1182,0.1972,0.415,0.378
F04359,0.1232,0.1972,0.411,0.378
F04360,0.1249,0.1135,0.397,0.359
F04361,0.1301,0.1446,0.394,0.378
F04362,0.1697,0.2844,0.401,0.367
F04363,0.161,0.2093,0.408,0.362
F04364,0.1813,0.1447,0.428,0.372
F04366,0.1349,0.1722,0.394,0.383
F04367,0.1364,0.1446,0.398,0.378
F04370,0.1769,0.2156,0.624,0.531
F04371,0.1548,0.2134,0.658,0.536
F04373,0.1687,0.1922,0.567,0.523
F04374,0.166,0.1927,0.506,0.521
F04375,0.1817,0.2751,0.607,0.621
F04376,0.1819,0.2204,0.61,0.532
F04377,0.1866,0.2365,0.589,0.603
F04378,0.1865,0.2751,0.593,0.621
F04379,0.1776,0.2751,0.546,0.621
F04380,0.1799,0.2751,0.546,0.621
F04381,0.1557,0.1997,0.468,0.551
F04382,0.1583,0.1997,0.476,0.551
F04383,0.1675,0.1997,0.506,0.551
F04384,0.1583,0.1997,0.476,0.551
F04389,0.1345,0.1562,0.392,0.448
F04390,0.1017,0.0679,0.429,0.548
F04391,0.0,,0.54,
F04393,0.1385,,0.514,
F04394,0.1578,0.2019,0.435,0.563
F04395,0.1656,0.2019,0.484,0.563
F04396,0.1636,0.1997,0.464,0.551
F04397,0.1619,0.1997,0.464,0.551
F04398,0.1636,0.1997,0.464,0.551
F04400,0.1542,0.1997,0.462,0.551
F04402,0.1546,0.1997,0.463,0.551
F04403,0.1599,0.1984,0.469,0.518
F04405,0.1586,0.1997,0.465,0.551
F04406,0.1544,0.1997,0.461,0.551
F04407,0.1725,0.2006,0.482,0.553
F04408,0.1725,0.1993,0.482,0.519
F04409,0.1791,0.1997,0.492,0.551
F04410,0.1709,0.2006,0.471,0.553
F04411,0.1687,0.1995,0.469,0.55
F04412,0.1679,0.18,0.471,0.518
F04413,0.174,0.2006,0.47,0.553
F04414,0.1646,0.2012,0.471,0.55
F04415,0.1678,0.1547,0.471,0.465
F04416,0.1544,0.1547,0.454,0.465
F04417,0.1528,0.1995,0.453,0.55
F04418,0.1566,0.1931,0.45,0.576
F04419,0.1535,0.0816,0.445,0.513
F04420,0.1566,0.1931,0.445,0.576
F04421,0.156,0.1931,0.453,0.576
F04422,0.1606,0.0816,0.447,0.513
F04423,0.1566,0.1851,0.443,0.431
F04424,0.1587,0.1851,0.447,0.431
F04425,0.1486,0.1851,0.436,0.431
F04426,0.1537,0.1851,0.434,0.431
F04427,0.1512,0.1851,0.435,0.431
F04428,0.1524,0.1851,0.432,0.431
F04429,0.1606,0.2015,0.447,0.567
F04430,0.161,0.1851,0.446,0.431
F04431,0.1893,0.1824,0.508,0.497
F04432,0.1893,0.1759,0.508,0.451
F04433,0.1827,0.1759,0.502,0.451
F04434,0.1764,0.1993,0.506,0.519
F04435,0.1616,0.2006,0.516,0.553
F04436,0.163,0.175,0.518,0.455
F04437,0.1583,0.2019,0.428,0.563
F04438,0.1599,0.1851,0.422,0.431
F04439,0.1852,0.2019,0.454,0.563
F04440,0.1736,0.1768,0.438,0.45
F04441,0.1788,0.1851,0.463,0.431
F04442,0.1773,0.1768,0.464,0.45
F04443,0.1773,0.1761,0.463,0.454
F04444,0.1838,0.1851,0.462,0.431
F04445,0.1738,0.1761,0.468,0.454
F04446,0.1705,0.1761,0.468,0.454
F04447,0.1801,0.1761,0.471,0.454
F04448,0.1847,0.175,0.471,0.455
F04449,0.1822,0.175,0.474,0.455
F04450,0.1822,0.1761,0.474,0.454
F04451,0.1897,0.1761,0.48,0.454
F04452,0.1727,0.175,0.48,0.455
F04453,0.2091,0.1844,0.483,0.426
F04454,0.2094,0.1797,0.489,0.459
F04455,0.165,0.1759,0.5,0.451
F04456,0.1676,0.1844,0.496,0.426
F04457,0.1776,0.185,0.487,0.427
F04458,0.1772,0.1844,0.491,0.426
F04459,0.1864,0.1678,0.469,0.443
F04460,0.1864,0.1844,0.469,0.426
F04461,0.1686,0.1678,0.481,0.443
F04462,0.173,0.1844,0.477,0.426
F04463,0.1754,0.1678,0.451,0.443
F04464,0.1775,0.1846,0.458,0.426
F04466,0.1479,0.1844,0.428,0.426
F04467,0.1495,0.1956,0.428,0.365
F04468,0.1645,0.1791,0.433,0.391
F04469,0.1643,0.1829,0.433,0.428
F04470,0.1555,0.1562,0.439,0.448
F04471,0.1553,0.1818,0.439,0.393
F04472,0.161,0.1818,0.43,0.393
F04473,0.1604,0.1562,0.43,0.448
F04474,0.175,0.1818,0.413,0.393
F04475,0.1733,0.1562,0.417,0.448
F04476,0.1865,0.1562,0.457,0.448
F04477,0.1688,0.1763,0.397,0.381
F04478,0.1773,0.1791,0.39,0.391
F04479,0.1775,0.1791,0.362,0.449
F04480,0.1765,0.0185,0.365,0.135
F04481,0.2083,0.1824,0.363,0.377
F04482,0.2232,,0.366,
F04483,0.3172,0.1824,0.363,0.377
F04484,0.3172,0.0766,0.363,0.35
F04485,0.182,0.1806,0.358,0.378
F04486,0.1738,0.1763,0.364,0.381
F04487,0.1698,0.1806,0.406,0.378
F04488,0.1783,0.1763,0.393,0.381
F04489,0.1794,0.1763,0.402,0.381
F04490,0.178,0.1545,0.353,0.314
F04491,0.178,0.1824,0.353,0.377
F04492,0.1614,0.1545,0.376,0.314
F04493,0.1804,0.1824,0.351,0.377
F04494,0.1854,0.1956,0.353,0.365
F04495,0.1725,0.0185,0.353,0.135
F04496,0.1541,0.0185,0.367,0.135
F04497,0.1541,0.0185,0.367,0.135
F04498,0.1607,0.1824,0.354,0.377
F04499,0.1607,0.1545,0.354,0.314
F04501,0.1556,0.0185,0.331,0.135
F04502,0.1556,0.0185,0.331,0.135
F04503,0.1698,0.0185,0.333,0.135
F04504,0.1637,0.0185,0.332,0.135
F04505,0.233,0.0185,0.335,0.135
F04506,0.1075,0.0185,0.353,0.135
F04509,0.1751,0.0185,0.383,0.135
F04510,0.1822,0.1791,0.371,0.449
F04511,0.1768,0.1832,0.448,0.43
F04512,0.1701,0.1791,0.452,0.391
F04513,0.1588,0.1562,0.437,0.448
F04514,0.1626,0.1562,0.434,0.448
F04515,0.2761,0.1824,0.361,0.377
F04516,0.1935,0.0766,0.348,0.35
F04521,0.1782,0.1791,0.413,0.391
F04523,0.0528,0.2067,0.337,0.392
F04524,0.1364,0.183,0.357,0.332
F04525,0.1298,0.1982,0.361,0.333
F04526,0.2161,0.2093,0.303,0.362
F04528,0.2204,0.2109,0.32,0.306
F04529,0.2204,0.2085,0.32,0.304
F04530,0.1771,0.2135,0.277,0.303
F04531,0.1866,0.2125,0.284,0.308
F04532,0.1892,0.2135,0.286,0.303
F04533,0.1892,0.2049,0.286,0.306
F04536,0.1884,0.2156,0.28,0.304
F04537,0.1906,0.2078,0.282,0.306
F04538,0.2009,0.2135,0.294,0.303
F04539,0.2001,0.2135,0.293,0.303
F04542,0.2048,0.2135,0.291,0.303
F04543,0.1909,0.2049,0.283,0.306
F04544,0.1954,0.1893,0.286,0.367
F04545,0.1963,0.2135,0.287,0.303
F04550,0.1843,0.2156,0.294,0.304
F04551,0.1843,0.2108,0.294,0.301
F04552,0.1653,0.2067,0.278,0.392
F04553,0.1653,0.2158,0.278,0.304
F04554,0.2001,0.1851,0.291,0.369
F04555,0.1985,0.2449,0.297,0.355
F04556,0.1782,0.1836,0.294,0.368
F04557,0.1782,0.2449,0.294,0.355
F04558,0.0783,0.1905,0.248,0.362
F04559,0.0783,0.1851,0.248,0.369
F04560,0.1005,0.1905,0.439,0.362
F04561,0.1005,0.1851,0.439,0.369
F04562,0.1391,0.1905,0.401,0.362
F04563,0.1391,0.1836,0.401,0.375
F04564,0.1754,0.1862,0.34,0.325
F04565,0.1724,0.1937,0.342,0.324
F04566,0.1391,0.1905,0.401,0.362
F04567,0.1391,0.1905,0.401,0.362
F04568,0.1935,0.2135,0.288,0.303
F04569,0.1935,0.2049,0.288,0.306
F04570,0.1609,0.2067,0.28,0.392
F04571,0.1609,0.2156,0.28,0.304
F04572,0.1598,0.2031,0.343,0.323
F04573,0.1598,0.1862,0.343,0.325
F04574,0.1424,0.183,0.36,0.332
F04575,0.1424,0.1982,0.36,0.333
F04576,0.1523,0.1982,0.351,0.333
F04577,0.1424,0.1982,0.36,0.333
